stage,scene_type,scene,classes_present
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_6_120\classroom_6120_nov_2_2012_scan1_erika\0001514-000067213980,chair|table|window|door
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_6_120\classroom_6120_nov_2_2012_scan1_erika\0002357-000104785416,table
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_6_120\classroom_6120_nov_2_2012_scan1_erika\0002554-000113365512,chair
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_11_41_26,table
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_11_42_0,chair|table
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_11_42_23,chair|table|window
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_11_42_42,chair|window|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_11_43_17,chair|table
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_11_43_32,chair|table
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_12_18_21,chair|table|door
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_12_18_42,chair|table|door
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_12_18_56,chair|table
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_12_19_20,chair|table
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_12_19_36,chair|table
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_12_20_17,chair|table
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_12_20_31,chair|table|door
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_12_21_22,chair|table
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_14_32_45,chair
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_14_33_25,chair
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_14_33_6,chair
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_14_34_22,desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_14_34_42,chair
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_14_34_9,chair|table|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_14_35_0,
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_14_35_15,desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_14_36_22,chair|table
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_14_36_40,chair|table|window
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_14_36_6,chair|table|window
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_14_37_15,chair|table
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_14_37_2,chair|table
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_14_37_55,chair|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_14_39_33,chair|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_14_39_57,chair|table
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_14_39_8,chair|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_15_32_3,chair|door|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_15_43_28,chair|table
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_15_43_47,chair|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_15_44_12,chair
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_15_44_28,chair|door|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_15_44_59,chair
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_15_45_48,chair|table|door
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_15_46_17,chair|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_15_46_38,desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_15_47_1,chair|window|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_15_47_19,desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_15_48_22,chair|table|door
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_15_49_38,
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_15_49_8,chair
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_15_50_23,chair
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_15_50_42,chair|window|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_15_50_8,chair|table
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_15_51_59,chair|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_15_52_15,desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_15_52_48,chair|table
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_15_53_6,chair|table
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_15_54_17,chair|table
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_15_54_42,chair|table
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_15_55_21,chair|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_15_55_38,chair
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_15_55_4,chair|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_16_0_2,chair|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_16_0_22,chair|table
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\xtion_align_data\2014_12_18_16_0_35,chair|desk
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0063,chair|shelf|box|book
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0064,chair|table|window|sofa
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0065,chair|window|desk|monitor
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0066,chair|table|window|book
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0067,chair|table|window|sofa
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0068,chair|table|door|shelf|book|paper
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0069,table|book|paper|monitor|keyboard|light
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0071,chair|desk|book
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0072,book|paper|light|cup
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0074,table|book|paper|monitor|keyboard
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0075,window|book
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0076,chair|table|window
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0077,window|door|cabinet|box
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0078,chair|door|box|light
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0079,window|box|paper|light
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0080,table|book|paper|cup
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0081,chair|window|desk|paper|monitor|keyboard
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0084,window|desk|book|paper
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0087,chair|table|book|paper
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0088,table|window|cabinet|book|paper|cup
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0089,table|book|paper|cup
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0091,chair|table
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0092,chair|window|light
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0093,chair|window|door
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0094,table|paper
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0095,window|desk|monitor
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0096,desk|box|book|paper|keyboard
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0097,window|door|book
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0101,chair|monitor|keyboard
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0108,chair|window|monitor|keyboard|light|cup
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0109,window|monitor|keyboard
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0110,chair|table|book|paper
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0112,window|paper
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0114,book|paper|monitor|keyboard
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0117,
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0118,chair|table
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0119,chair|table|window|paper|monitor|keyboard|light|cup
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0121,book|paper|monitor
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0123,chair|desk|paper|monitor|keyboard
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0125,chair|table|monitor
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0126,desk|paper|monitor|keyboard
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0129,chair|window|desk|book|monitor|keyboard
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0131,chair|table|box|monitor
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0132,cabinet|desk|book
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0133,table|book|monitor|light|cup
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0136,chair|window|desk|paper|monitor|keyboard
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0137,window|desk
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0138,book|paper
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0140,desk|book|monitor|keyboard|light
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0141,chair|table|door|light
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0142,
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0143,chair|table
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0144,window|paper|monitor|light
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0145,chair|desk|monitor|light
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0146,table|book
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0147,chair|desk|book|paper|monitor|keyboard|cup
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0148,chair|desk|book|paper|light
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0150,chair|book|sofa
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0151,desk|book|paper|monitor|keyboard|cup
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0152,chair|window|desk|box
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0153,desk|cup
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0154,window|desk|book|paper|monitor
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0155,window|desk
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0156,chair|window|desk|paper|monitor|keyboard
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0157,chair|window|door|cabinet|desk|monitor|keyboard
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0159,chair|door|desk|book|paper|monitor|keyboard|light
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0160,cabinet|keyboard
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0161,chair|window|desk|paper
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0162,table|window|book|paper|monitor|keyboard|cup
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0164,chair|window|cabinet|desk|monitor
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0165,door
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0167,desk|book
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0171,cabinet|desk
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0172,table|paper|keyboard
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0173,paper|monitor|keyboard
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0175,table|paper|monitor|cup
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0178,chair|cabinet|desk|paper
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0179,table
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0180,chair|table|book|paper|monitor|keyboard
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0181,table|box
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0182,door|shelf|book|monitor|keyboard|cup
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0183,table|cabinet|shelf|paper|monitor|cup
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0184,chair|window|sofa
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0185,shelf|box
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0186,window|desk|monitor|keyboard
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0190,chair|table|paper|keyboard
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0195,chair|shelf|box|book|paper
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0196,desk|monitor|keyboard
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0201,window|book
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0202,table|door
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0203,chair|table|paper|keyboard
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0204,table|book|keyboard
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0206,table|paper|monitor|keyboard
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0207,monitor|keyboard
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0209,monitor
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0210,paper|monitor|keyboard
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0211,table|desk|box|book|paper
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0214,table|box|book|keyboard
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0216,window|cabinet|monitor|keyboard
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0217,chair|table|cabinet|box|paper
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0218,table|paper|keyboard
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0219,table|monitor|keyboard
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0220,table|shelf|monitor|keyboard
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0221,chair|table|paper
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0227,chair|door|counter|light
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0229,chair|table
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0230,desk|box|monitor
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0233,chair|door|desk|book|paper|monitor|keyboard
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0234,chair|desk|book|paper|monitor|keyboard
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0235,table|shelf|book
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0237,chair|table|paper|monitor
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0238,chair|desk|monitor
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0239,desk|paper|monitor
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0240,chair|window|desk|monitor|keyboard|cup
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0242,chair|table|book|paper|keyboard|cup
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0247,chair|table
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0255,chair|table|desk|keyboard|cup
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0257,cabinet|desk
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0259,table|shelf|book
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0260,cabinet|shelf|desk
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0261,shelf|desk
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0264,box|keyboard
Stage 2 – Office,office,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0265,door|sofa
